ID,FRAME,TRACK_ID,POSITION_X,POSITION_Y,AREA,CIRCULARITY,CONTRAST_CH1,ELLIPSE_ASPECTRATIO,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_X0,ELLIPSE_Y0,MAX_INTENSITY_CH1,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,PERIMETER,POSITION_T,POSITION_Z,QUALITY,RADIUS,ROI_N_POINTS,SHAPE_INDEX,SNR_CH1,SOLIDITY,STD_INTENSITY_CH1,TOTAL_INTENSITY_CH1,VISIBILITY,name,ancestor_SPOT_ID,ancestor_FRAME,displacement
92122,4,7,342.6720825274017,206.94364925854288,7755.000000000008,0.38364592826576077,0.6863125277473249,1.3220895542572808,60.955026616346544,46.105066347483294,-1.4818160850005313,-0.6442848737086662,-3.5433484453637645,8.0,8.0,8.0,8.0,504.0,4.0,0.0,7755.0,49.683932688096455,300,5.723209390310515,Infinity,0.860519307589881,0.0,62040.0,1,ID92122,92112,2,6.3218
92127,4,0,252.88642050193343,380.5484873758435,13188.999999999984,0.26827279884101374,0.7856151633102049,2.4208342477501437,104.1719177378302,43.03141275973136,-0.8368060598555634,1.6154266926351495,-1.9883269079835293,10.0,10.0,10.0,10.0,786.0,4.0,0.0,13189.0,64.79343399510486,552,6.844104183489322,Infinity,0.7961727687060446,0.0,131890.0,1,ID92127,92106,2,33.633
92128,4,2,18.340257171117706,501.12528849324104,3032.999999999999,0.42919014991837484,0.6585442644682878,1.4947487644165756,48.880357468901636,32.7013867698231,2.1203560556530334,-13.245768251218928,5.096357023686224,11.0,11.0,11.0,11.0,298.0,4.0,0.0,3033.0,31.071431972077452,154,5.411031459648244,Infinity,0.9450070104377627,0.0,33363.0,1,ID92128,92107,2,12.0455
105329,4,235,739.5,890.1666666666666,232.3521955581855,0.9999999999999999,-0.016925971364174893,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,19584.0,14286.20938628159,14016.0,9872.0,54.03539397880077,4.0,0.0,-1.0,8.60000005364418,,3.544907701811032,-0.2388335749014906,1.0,2059.7713182619977,3957280.0,1,ID105329,105323,2,10.4137
92147,6,1,32.23520249221184,26.375908618899274,1926.000000000002,0.5931484610149934,0.7107327905255365,1.2176359576791713,27.294805284340157,22.416228029570004,2.5905729325448883,0.12140333727881991,-0.061863170170881866,1.0,1.0,1.0,1.0,202.0,6.0,0.0,1926.0,24.760146219075153,124,4.60281190863273,Infinity,0.9697885196374635,0.0,1926.0,1,ID92147,92115,4,2.495
92152,6,238,44.567796610169495,556.5291902071563,1062.0000000000002,0.5483845164550232,0.8498161408941359,1.5045025391995575,22.86824647013929,15.199872299521617,0.5857185210296225,-0.19527679631708686,-0.06217179083941745,3.0,3.0,3.0,3.0,156.0,6.0,0.0,1062.0,18.386002804502827,86,4.786988013071281,Infinity,0.9365079365079367,0.0,3186.0,1,ID92152,92117,4,18.2309
92153,6,4,168.93477059148702,632.1503593145384,1809.0000000000002,0.5798531895055542,1.0,1.2256237352450308,26.39082917774439,21.53257024878704,0.10355013865166507,0.3108950648721863,0.023864483210977006,4.0,4.0,4.0,4.0,198.0,6.0,0.0,1809.0,23.996303550890445,120,4.655281064666748,Infinity,0.9596816976127325,0.0,7236.0,1,ID92153,92118,4,9.854
92155,6,7,357.37162045806787,237.8808334768383,11613.999999999978,0.40271583182075016,0.9157113402061855,1.2275051338479113,70.13214543985535,57.133891750015906,0.610905455987075,-3.5524495885783898,-0.5675951630509103,5.0,5.0,5.0,5.0,602.0,6.0,0.0,11614.0,60.801735321769705,362,5.586059797443682,Infinity,0.8354494119339624,0.0,58070.0,1,ID92155,92122,4,34.2518
92161,6,0,255.2000153385996,387.5887721451032,13039.000000000022,0.2882116008003812,0.7803055177189224,2.4375834666675265,100.619942425292,41.27856288870047,-0.8000581979075102,0.17223156294274936,1.5486909894417045,7.0,7.0,7.0,7.0,754.0,6.0,0.0,13039.0,64.42392883044664,540,6.603120202659317,Infinity,0.7932230198320975,0.0,91273.0,1,ID92161,92127,4,7.4107
92167,6,6,773.3281041388518,611.8815086782377,2996.000000000001,0.5928578728996613,0.7118165910795272,1.236049011076914,34.57370260071527,27.971142156080653,0.9278062916524616,-0.58867778097721,-0.23522595409332447,8.0,8.0,8.0,8.0,252.0,6.0,0.0,2996.0,30.881327999401794,144,4.603939800023778,Infinity,0.9738339021615474,0.0,23968.0,1,ID92167,92119,4,22.8413
92168,6,6,753.9271465741543,663.5121422376409,2305.999999999999,0.5987200544775256,0.7339794469045032,1.0670789531769984,28.119310821091968,26.351668484672814,-0.057539551692287076,0.24028224919625962,-0.033653606082067716,9.0,9.0,9.0,9.0,220.0,6.0,0.0,2306.0,27.09285141028572,124,4.581345333528975,Infinity,0.9678908709338926,0.0,20754.0,1,ID92168,92119,4,35.2954
92172,6,5,525.2540214477211,731.3203753351206,4476.000000000002,0.3412305253092266,0.8769918926474698,3.31358503696111,68.73472733752098,20.743311721541822,-0.2955615480291041,-0.19077628764139357,-0.12594706189950305,10.0,10.0,10.0,10.0,406.0,6.0,0.0,4476.0,37.74592760230761,220,6.068494946892902,Infinity,0.8999698401528101,0.0,44760.0,1,ID92172,92120,4,20.5583
92178,6,237,674.3866279069767,865.7655919661734,3784.0000000000095,0.31263081133948206,0.7107013016369355,2.6391502628892884,58.58907714563876,22.199977761590816,-0.785595701585824,-4.05236844725635,2.408820023221789,12.0,12.0,12.0,12.0,390.0,6.0,0.0,3784.0,34.70568554746422,240,6.339996865432954,Infinity,0.8296426222319689,0.0,45408.0,1,ID92178,92121,4,52.0087
92182,6,235,749.9758953168044,885.4955234159779,2904.0,0.43392081170153435,0.540049360556428,1.4119011667376482,45.26283803531669,32.058078215135566,0.21642975013868382,1.9050094534333726,10.477228610078665,13.0,13.0,13.0,13.0,290.0,6.0,0.0,2904.0,30.403485153477522,140,5.3814547379327395,Infinity,0.9684842421210605,0.0,37752.0,1,ID92182,105329,4,11.4701
92169,8,1,43.04951560818084,21.17599569429494,1857.9999999999995,0.6203718939706487,0.7174549376059158,1.1997209073223722,26.880098911314885,22.40529338719946,2.7046348869231673,0.21881612522907487,-0.44622709444512043,1.0,1.0,1.0,1.0,194.0,8.0,0.0,1858.0,24.319123514828465,106,4.500687664237834,Infinity,0.9712493465760584,0.0,1858.0,1,ID92169,92147,6,11.9995
92171,8,239,9.238853503184714,525.3312101910828,942.0,0.5123580816623243,0.6603995299647473,2.0812284573127027,25.628895915360182,12.314311687075621,1.5794881387143915,-0.9877731935357514,-0.03606882665767859,2.0,2.0,2.0,2.0,152.0,8.0,0.0,942.0,17.31611713939158,66,4.952427614628167,Infinity,0.9661538461538461,0.0,1884.0,1,ID92171,,,
92173,8,238,48.776864357017025,549.4527304756313,1703.0000000000005,0.4946498048320469,0.9220013793968272,1.3956123234331674,27.560320455783135,19.747833974398787,1.2728012391725632,0.4227466636430521,0.2103580183419497,3.0,3.0,3.0,3.0,208.0,8.0,0.0,1703.0,23.28264882205192,122,5.040295641395627,Infinity,0.8977332630469164,0.0,5109.0,1,ID92173,92152,6,8.2336
92174,8,6,787.4135977337111,607.2875354107649,706.0,0.596066759858746,1.0,1.2068482546134334,16.4423716722952,13.624224594468066,1.1614718434839868,-0.028600244211499013,0.055192295497042895,4.0,4.0,4.0,4.0,122.0,8.0,0.0,706.0,14.99088988838742,74,4.591530569919387,Infinity,0.9579375848032563,0.0,2824.0,1,ID92174,92167,6,14.8157
92176,8,4,177.9042481456507,637.9615643964936,1483.0000000000014,0.5881810257888735,1.0,1.1098339175924783,22.889911088550665,20.624627456155697,1.5204208227432738,-0.13172289765177908,0.21405621334426667,5.0,5.0,5.0,5.0,178.0,8.0,0.0,1483.0,21.726793624705923,102,4.622207381640736,Infinity,0.9506410256410265,0.0,7415.0,1,ID92176,92153,6,10.6875
92177,8,6,764.3767885532592,663.8044515103338,629.0000000000002,0.6301217407869836,1.0,1.131910211929544,15.179198698425289,13.410249804663941,2.5663956231517377,0.17929878481945494,-0.10771693748655958,6.0,6.0,6.0,6.0,112.0,8.0,0.0,629.0,14.149802769282843,62,4.465732447841839,Infinity,0.9603053435114506,0.0,3774.0,1,ID92177,92168,6,10.4537
92179,8,5,523.3829160530191,725.5478645066274,678.9999999999999,0.43533498199744264,0.6647014184811161,1.927878021525229,20.53500144587954,10.651608253531206,2.7643805144572866,0.0074012790666858905,0.2225739268710964,7.0,7.0,7.0,7.0,140.0,8.0,0.0,679.0,14.701442538703263,90,5.372706895173354,Infinity,0.9095780308104487,0.0,4753.0,1,ID92179,92172,6,6.0682
92181,8,237,651.9507389162561,892.23973727422,609.0,0.5496207773732215,0.7219604147031103,1.4972644065694247,18.102712037778858,12.090524531506304,2.559241870476429,-0.17843618475404374,1.2154155691516122,9.0,9.0,9.0,9.0,118.0,8.0,0.0,609.0,13.923028430838189,62,4.781601300991336,Infinity,0.9405405405405406,0.0,5481.0,1,ID92181,92178,6,34.7023
92184,8,7,339.2831898919612,216.77412561801867,10921.999999999975,0.3309331715839246,0.7402619475042755,1.8868781260538445,80.93770392239259,42.89503535221062,1.857170181756135,1.902163615763141,-2.7020463383771562,10.0,10.0,10.0,10.0,644.0,8.0,0.0,10922.0,58.96253536695444,388,6.1621856920417954,Infinity,0.8244263285024132,0.0,109220.0,1,ID92184,92155,6,27.7972
92189,8,0,253.0512840286882,391.4735096784144,12967.000000000042,0.27199909152828006,0.8651888315299908,2.5089227964353586,101.92636882625496,40.62555012496617,2.337826326652344,-5.788986852146663,2.5696747487851064,12.0,12.0,12.0,12.0,774.0,8.0,0.0,12967.0,64.2458114910632,570,6.797061590960018,Infinity,0.8217884530071642,0.0,155604.0,1,ID92189,92161,6,4.4394
92191,8,235,761.1411801050356,885.9827000308928,3236.999999999998,0.4178720997563344,0.6736095723465544,1.9392761157231997,46.93882842952304,24.2043038889377,0.02091944008782587,-0.023254847114086347,1.320140845988884,14.0,14.0,14.0,14.0,312.0,8.0,0.0,3237.0,32.099362946590226,166,5.483820671450383,Infinity,0.9420838183934802,0.0,45318.0,1,ID92191,92182,6,11.1759
92159,10,1,31.217435897435898,21.14666666666667,1949.9999999999989,0.6126105674500093,0.5935712339961863,1.20385002715869,27.86190638638111,23.144001127898292,2.5389707669162296,0.18640143994630737,-0.8300977309289116,1.0,1.0,1.0,1.0,200.0,10.0,0.0,1950.0,24.913937425834387,112,4.529108136578384,Infinity,0.9720837487537384,0.0,1950.0,1,ID92159,92169,8,11.8321
92162,10,238,44.892298435619736,553.1492178098677,1661.9999999999975,0.49216014612746045,0.0852105778648384,1.381060553217024,27.462432312594874,19.88503128890638,1.175583915847075,0.3819501792014436,-0.21585783579638543,2.0,2.0,2.0,2.0,206.0,10.0,0.0,1662.0,23.00067457353065,128,5.053028068341446,Infinity,0.9008130081300798,0.0,3324.0,1,ID92162,92173,8,5.3623
92163,10,6,786.6054254007398,568.6535141800247,811.0000000000001,0.6030370750441,1.0,1.297383801421743,18.311928233588063,14.11450352125629,1.3866641482458724,-0.0802761561763368,0.07317975451269411,3.0,3.0,3.0,3.0,130.0,10.0,0.0,811.0,16.067025788709444,74,4.564917416934052,Infinity,0.9586288416075651,0.0,2433.0,1,ID92163,92174,8,38.6425
92164,10,4,168.9723844928306,637.651619755709,1883.000000000002,0.5915618966709587,1.0,1.0561710098044343,25.34633454741896,23.99832443054104,0.30148569323121144,-0.17923230812050492,-0.06235071442809452,4.0,4.0,4.0,4.0,200.0,10.0,0.0,1883.0,24.482187722588815,114,4.608980128252177,Infinity,0.9568089430894318,0.0,7532.0,1,ID92164,92176,8,8.9372
92165,10,6,762.7696078431372,645.3884803921569,816.0,0.5231713480263819,1.0,1.4489345240241476,19.50301173469343,13.46024365581919,-0.8226172005488855,-0.18895649091821193,-0.22473230922158308,5.0,5.0,5.0,5.0,140.0,10.0,0.0,816.0,16.11647812414279,84,4.900980294098034,Infinity,0.918918918918919,0.0,4080.0,1,ID92165,92177,8,18.486
92166,10,5,516.3348484848485,727.6962121212122,1319.9999999999986,0.489945924236593,1.0,1.9466139504742734,28.750022736007033,14.76924725059243,0.029414616832454055,0.26900066944162226,0.06399943629019704,6.0,6.0,6.0,6.0,184.0,10.0,0.0,1320.0,20.49802550887776,104,5.064433319581261,Infinity,0.9224318658280911,0.0,7920.0,1,ID92166,92179,8,7.3682
92170,10,7,329.88734536605153,224.9444331778544,9861.999999999998,0.34888503614367067,0.7634857245037848,2.2126941793939245,84.88243645518489,38.361576238445615,1.8915428725526997,1.6685997272715722,-2.0868769733768096,7.0,7.0,7.0,7.0,596.0,10.0,0.0,9862.0,56.02831514104759,330,6.0015545880321035,Infinity,0.8498061180525632,0.0,69034.0,1,ID92170,92184,8,12.4513
92183,10,0,235.88222683727474,399.5297112614725,14927.00000000002,0.25362116571192483,0.8984351401908779,2.2099791363170955,105.47198582210298,47.725331017319384,-0.7357253651314123,-2.578906353046963,-1.3898866736872968,8.0,8.0,8.0,8.0,860.0,10.0,0.0,14927.0,68.93048433795784,584,7.039019767686218,Infinity,0.7406653931078976,0.0,119416.0,1,ID92183,92189,8,18.9652
92185,10,239,15.683683683683684,514.8383383383383,1998.0000000000005,0.47462397896955827,0.6750815090824407,1.8975758923344197,37.82931693737974,19.93560156945379,1.873460035499607,-3.682448186951958,0.9266852484944073,9.0,9.0,9.0,9.0,230.0,10.0,0.0,1998.0,25.218706402097908,90,5.145529756640852,Infinity,0.9478178368121444,0.0,17982.0,1,ID92185,92171,8,12.3141
92187,10,235,748.7571059431525,884.2641401091014,3483.0000000000005,0.4863185427757,0.5496989291964525,1.3238734522875855,47.425544402187306,35.82332157219287,0.10779649119103007,1.0302613262787423,11.02107826175282,10.0,10.0,10.0,10.0,300.0,10.0,0.0,3483.0,33.29674659149364,136,5.083285677753488,Infinity,0.9679032930387662,0.0,34830.0,1,ID92187,92191,8,12.5027
92188,10,237,649.3649459783913,890.1332533013206,1666.0000000000005,0.544970154194148,0.6290019111394243,1.4146559064813522,33.14328591624968,23.428514145666963,-0.18693911532701193,-0.9619193766116284,6.28057553747784,11.0,11.0,11.0,11.0,196.0,10.0,0.0,1666.0,23.028336248678396,72,4.801960383990247,Infinity,0.9725627553998835,0.0,18326.0,1,ID92188,92181,8,3.3352
92143,12,1,33.6529284164859,20.768438177874188,1843.9999999999984,0.6418943881683739,0.6778889899909009,1.1621954536236812,26.728280887897686,22.998094515479238,2.5151100773512156,0.1362837327019374,-0.9384937214814807,1.0,1.0,1.0,1.0,190.0,12.0,0.0,1844.0,24.22732816723523,96,4.424591111909914,Infinity,0.9748876553000256,0.0,1844.0,1,ID92143,92159,10,2.4647
92144,12,6,803.7538896746818,509.8811881188119,706.9999999999998,0.5098957773388391,1.0,1.9557131424794352,21.13775510104545,10.808208341969415,1.3043968953239706,0.15902375859499704,-0.1215357006093327,2.0,2.0,2.0,2.0,132.0,12.0,0.0,707.0,15.001502909106804,74,4.964370935334371,Infinity,0.9099099099099098,0.0,1414.0,1,ID92144,92163,10,61.223
92145,12,238,38.70940683043739,553.6195326542841,1668.999999999999,0.5039713705153174,1.0,1.3566667439592264,27.477864656957177,20.25395313868105,0.9245435731051187,0.25425091073403566,-0.37450069674482883,3.0,3.0,3.0,3.0,204.0,12.0,0.0,1669.0,23.049060719273278,124,4.993464872410261,Infinity,0.90780527604025,0.0,5007.0,1,ID92145,92162,10,6.2008
92146,12,4,165.3190056965303,637.3215950284826,1931.0000000000007,0.6066415414081893,1.0,1.0050069144453277,24.995691614317487,24.87116382489053,0.8335865324132532,-0.09247355030183631,-0.04763766017449001,4.0,4.0,4.0,4.0,200.0,12.0,0.0,1931.0,24.792264725532842,114,4.551335586270291,Infinity,0.9659829914957483,0.0,7724.0,1,ID92146,92164,10,3.6683
92148,12,6,769.2915032679739,629.1686274509804,765.0000000000002,0.6055223935490532,1.0,1.2626658366443773,17.979610528312627,14.23940523812278,2.036979610108897,-0.8676525327107381,-0.010207608882276795,5.0,5.0,5.0,5.0,126.0,12.0,0.0,765.0,15.604712843580298,72,4.555539614191779,Infinity,0.9646910466582601,0.0,3825.0,1,ID92148,92165,10,17.482
92150,12,5,504.62672811059906,716.8325652841781,651.0,0.4695079929951688,1.0,2.3635215690343667,22.215736585961118,9.399421979904973,2.9225915699445606,-0.6375146907173678,0.12567304658944278,6.0,6.0,6.0,6.0,132.0,12.0,0.0,651.0,14.395128895068906,66,5.173487891019495,Infinity,0.909217877094972,0.0,3906.0,1,ID92150,92166,10,15.9718
92151,12,237,650.0341726618705,891.0989208633093,556.0000000000001,0.5990142371042267,0.7429467084639498,1.4632806589692917,16.74435004861002,11.443020138327007,0.7508684643391335,0.15124488812160902,1.0890442794110697,7.0,7.0,7.0,7.0,108.0,12.0,0.0,556.0,13.303394180365688,60,4.580220220271842,Infinity,0.9636048526863087,0.0,3892.0,1,ID92151,92188,10,1.1749
92154,12,7,327.320684448918,224.88444891796678,9934.999999999978,0.3789256032416871,0.5264507331688065,1.9191838580155662,77.12924695189271,40.18856589990511,1.9351098894238368,2.7204207690069997,-3.8197530920906395,8.0,8.0,8.0,8.0,574.0,12.0,0.0,9935.0,56.23529780516818,322,5.7587464385518,Infinity,0.852606736751768,0.0,79480.0,1,ID92154,92170,10,2.5674
