ID,FRAME,TRACK_ID,ancestor_SPOT_ID,POSITION_X,POSITION_Y,AREA,CIRCULARITY,CONTRAST_CH1,ELLIPSE_ASPECTRATIO,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_X0,ELLIPSE_Y0,MAX_INTENSITY_CH1,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,PERIMETER,POSITION_T,POSITION_Z,QUALITY,RADIUS,ROI_N_POINTS,SHAPE_INDEX,SNR_CH1,SOLIDITY,STD_INTENSITY_CH1,TOTAL_INTENSITY_CH1,VISIBILITY,name
92081,1,0,92080,259.51766487213996,368.2864232839838,11888.000000000022,0.32307312686743533,0.833760207213258,2.372472986125178,95.22069770412412,40.13562989378545,2.3413198162697113,-3.0038333630477623,4.064721763393699,8.0,8.0,8.0,8.0,680.0,1.0,0.0,11888.0,61.51477811837502,472,6.236695125099945,Infinity,0.8193817417376037,0.0,95104.0,1,ID92081
105361,1,237,105352,636.8333333333334,884.8333333333334,232.3521955581855,0.9999999999999999,0.020504566129165895,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,37120.0,23302.238267148015,23392.0,12512.0,54.03539397880077,1.0,0.0,-1.0,8.60000005364418,,3.544907701811032,0.15744321404639725,1.0,5947.566674600646,6454720.0,1,ID105361
92066,1,1,92061,34.93813847900113,30.22304199772985,1762.0000000000007,0.5883182331411646,0.8534361851332398,1.409095283194205,28.35877304665055,20.125518398135235,2.3113205992185626,0.3186203409397134,0.39230387569645325,1.0,1.0,1.0,1.0,194.0,1.0,0.0,1762.0,23.682525613959324,118,4.62166835549623,Infinity,0.9726745790781124,0.0,1762.0,1,ID92066
92068,1,2,92062,10.746615087040619,500.9709864603482,1034.0,0.5339261676219339,0.7353846153846153,1.748799980984976,26.083362700925655,14.91500628118416,1.5640412110600461,-2.182567541417335,0.020868022533076694,2.0,2.0,2.0,2.0,156.0,1.0,0.0,1034.0,18.1420071192258,62,4.851369225854759,Infinity,0.9538745387453874,0.0,2068.0,1,ID92068
92070,1,238,92063,63.75611142694713,535.9073337123366,1758.9999999999993,0.5638262909564783,1.0,1.3978343751223776,28.470246926441455,20.367396476387942,1.6194618071323792,0.7576029300557274,0.3703427477768198,3.0,3.0,3.0,3.0,198.0,1.0,0.0,1759.0,23.662355964639016,106,4.720981195168997,Infinity,0.9356382978723403,0.0,5277.0,1,ID92070
92072,1,4,92065,178.90684410646386,619.7788339670469,1577.9999999999995,0.5731799291669201,1.0,1.0922336689074228,23.73982353110149,21.735114203949397,0.7886173830050215,-0.6715140246425466,0.16212608669214523,4.0,4.0,4.0,4.0,186.0,1.0,0.0,1578.0,22.411894172470596,112,4.6823022513100945,Infinity,0.9494584837545124,0.0,6312.0,1,ID92072
92075,1,5,92067,531.7849002849002,706.4629629629629,701.9999999999998,0.5556558434920721,1.0,1.5831182249645717,18.930497059757624,11.957727958176507,-0.3489350622129273,0.2263743388886986,0.05057409660371836,6.0,6.0,6.0,6.0,126.0,1.0,0.0,702.0,14.948362455500636,62,4.755563543407303,Infinity,0.9403884795713324,0.0,4212.0,1,ID92075
92074,1,6,92064,758.8797752808989,617.5191011235955,890.0,0.6046750565949213,1.0,1.189395593528612,18.385655816907438,15.457982118768589,2.1144587194395426,-7.292516475903794E-4,0.1433739867437323,5.0,5.0,5.0,5.0,136.0,1.0,0.0,890.0,16.83139324903241,82,4.558730357447138,Infinity,0.9616423554835223,0.0,4450.0,1,ID92074
105338,1,235,105340,740.8333333333334,894.1666666666666,232.3521955581855,0.9999999999999999,0.048159907844533105,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,25072.0,20132.851985559566,20192.0,14272.0,54.03539397880077,1.0,0.0,-1.0,8.60000005364418,,3.544907701811032,0.8933977422088026,1.0,2070.8495551792885,5576800.0,1,ID105338
92077,1,7,92076,351.6240504699369,193.20252349684563,7766.999999999992,0.4344166736176877,0.9381160324391765,2.0593442866543135,74.38854112361011,36.122440334862354,1.3485411679643173,-1.1042686753153634,1.8555838668870221,7.0,7.0,7.0,7.0,474.0,1.0,0.0,7767.0,49.72235800914413,236,5.378382548801403,Infinity,0.8878093387437835,0.0,54369.0,1,ID92077
92112,2,7,92077,347.2590106885409,202.5933383047477,8045.9999999999945,0.40121989318873447,1.0,1.646085071963701,69.55798195535284,42.25661427836988,1.2994830516719218,-3.7824937797888203,-2.685022418659212,8.0,8.0,8.0,8.0,502.0,2.0,0.0,8046.0,50.607522605189615,296,5.596463852825116,Infinity,0.8781925343811389,0.0,64368.0,1,ID92112
92105,2,1,92066,30.61699779249448,31.468543046357617,1812.0000000000025,0.5692565888304713,0.7881578947368421,1.3565978725122292,27.860149610505818,20.53677819714749,2.425276351028056,0.1618754428111144,0.24501012909326264,1.0,1.0,1.0,1.0,200.0,2.0,0.0,1812.0,24.016192740836953,130,4.698409857349392,Infinity,0.9687249398556546,0.0,1812.0,1,ID92105
105321,2,237,105361,643.5,886.1666666666666,232.3521955581855,0.9999999999999999,-0.11163920851008925,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,21040.0,14082.31046931408,13744.0,10976.0,54.03539397880077,2.0,0.0,-1.0,8.60000005364418,,3.544907701811032,-2.020069246529098,1.0,1752.1247321959145,3900800.0,1,ID105321
92107,2,2,92068,7.455235204855843,506.2837632776935,658.9999999999998,0.43484762837968344,0.738021978021978,1.9479204361260627,24.9650702608545,12.816267953173652,-1.5480025121801895,-3.750817319140385,0.2503160034548592,3.0,3.0,3.0,3.0,138.0,2.0,0.0,659.0,14.483308150941138,54,5.375716771208177,Infinity,0.9592430858806401,0.0,1977.0,1,ID92107
105323,2,235,105338,747.5,896.8333333333334,232.3521955581855,0.9999999999999999,0.08805367201847285,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,26000.0,19090.097472924186,18656.0,14098.0,54.03539397880077,2.0,0.0,-1.0,8.60000005364418,,3.544907701811032,1.3700945672766915,1.0,2255.19837519432,5287957.0,1,ID105323
92106,2,0,92081,270.1711125569291,351.6968119713728,1537.0000000000002,0.44643379332170047,1.0,2.004731222473292,31.44190175630132,15.683848988749016,-0.9869901011997767,-0.0626713502110571,-0.36119749884170177,2.0,2.0,2.0,2.0,208.0,2.0,0.0,1537.0,22.118822189811247,138,5.3055010059256125,Infinity,0.9406364749082009,0.0,3074.0,1,ID92106
92109,2,6,92074,755.7764449291167,615.8691384950927,917.0000000000002,0.6050914646800758,1.0,1.1138540502904344,18.072520638515332,16.225214276325495,0.34880850452632456,-0.001699678860741937,-0.048574190857971586,5.0,5.0,5.0,5.0,138.0,2.0,0.0,917.0,17.08479340321492,82,4.557161488118402,Infinity,0.9597069597069602,0.0,4585.0,1,ID92109
92108,2,238,92070,56.60507042253521,539.8467605633803,1775.0000000000011,0.5466451289208789,1.0,1.3799357934514638,28.38135814167181,20.567158469514737,-1.5326475528273544,0.5917814704115297,0.3909203275532756,4.0,4.0,4.0,4.0,202.0,2.0,0.0,1775.0,23.76972965719696,114,4.794597899103166,Infinity,0.9334735734946102,0.0,7100.0,1,ID92108
92111,2,5,92075,526.6869712351946,711.5566835871405,591.0,0.4989737324030013,1.0,1.7436390656631362,18.223972557731667,10.451688607240957,2.5807835926106923,0.021190917271461107,0.10618097491904605,7.0,7.0,7.0,7.0,122.0,2.0,0.0,591.0,13.715726110367628,68,5.018409425717335,Infinity,0.933649289099526,0.0,4137.0,1,ID92111
92110,2,4,92072,174.35051546391753,624.4735824742268,1552.0,0.5637358999157543,1.0,1.101438173887532,23.846250340445245,21.650103388263524,1.1563536095104447,-1.054802849539605,0.09440989533973826,6.0,6.0,6.0,6.0,186.0,2.0,0.0,1552.0,22.22649192646566,108,4.7213596678713285,Infinity,0.9343768813967489,0.0,9312.0,1,ID92110
105376,3,238,92108,68.83333333333333,543.5,232.3521955581855,0.9999999999999999,0.025859896388068425,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,17232.0,12339.407942238267,12544.0,7936.0,54.03539397880077,3.0,0.0,-1.0,8.60000005364418,,3.544907701811032,0.2738196020271809,1.0,2271.9486487793506,3418016.0,1,ID105376
105327,3,235,105323,740.8333333333334,890.1666666666666,232.3521955581855,0.9999999999999999,-0.0027682391710293244,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,23904.0,17613.574007220217,17488.0,12208.0,54.03539397880077,3.0,0.0,-1.0,8.60000005364418,,3.544907701811032,-0.042192218125479464,1.0,2317.675523528995,4878960.0,1,ID105327
92085,3,1,92105,36.35388002201431,29.639515685195377,1817.0000000000007,0.5824174932734064,0.8604095563139932,1.3211097666509977,27.66430557083584,20.94020214608255,2.471185574696393,0.31622185753268967,0.12277116623500615,1.0,1.0,1.0,1.0,198.0,3.0,0.0,1817.0,24.049304838101826,124,4.645021479601021,Infinity,0.9695837780149417,0.0,1817.0,1,ID92085
92087,3,0,92106,276.8401098901099,353.33406593406596,1820.0000000000018,0.5088731425359051,1.0,1.8246561592681365,32.59658157160054,17.864506365229335,1.9840030333849292,-0.12406617974243388,-0.1629022195098153,3.0,3.0,3.0,3.0,212.0,3.0,0.0,1820.0,24.069150231250365,132,4.969356647948048,Infinity,0.9571391007099667,0.0,5460.0,1,ID92087
92086,3,7,92112,354.6283863368669,186.93875147232038,1698.0000000000018,0.5127282127831099,1.0,1.7744789405122134,31.287788717217854,17.632099205520273,1.2516722245720753,0.42130304160328197,-0.14607820463576648,2.0,2.0,2.0,2.0,204.0,3.0,0.0,1698.0,23.24844482411839,116,4.950639748786156,Infinity,0.954468802698146,0.0,3396.0,1,ID92086
92088,3,2,92107,10.238955823293173,508.2871485943775,996.0000000000001,0.4769130137136769,0.7207025626259718,2.1770380754881065,26.307148823085935,12.083917649068997,1.5793630465862343,-0.3394526085847893,0.29600214789579915,4.0,4.0,4.0,4.0,162.0,3.0,0.0,996.0,17.805522925178455,80,5.133166429248271,Infinity,0.9449715370018978,0.0,3984.0,1,ID92088
92091,3,6,92109,762.8930555555555,619.3270833333333,1439.9999999999995,0.5976870684594134,1.0,1.28632637038449,24.361034590648597,18.938455396329122,-0.2390611132890289,-0.061484300910643004,0.11154683069642568,7.0,7.0,7.0,7.0,174.0,3.0,0.0,1440.0,21.40948939383325,100,4.5853026072441505,Infinity,0.9648241206030149,0.0,10080.0,1,ID92091
92090,3,4,92110,175.79158110882958,623.291067761807,1948.0000000000005,0.5446620228900781,1.0,1.1891451076391077,27.050316008921044,22.747699868711493,0.04326897938247609,0.0882064260428833,0.1170859672226982,6.0,6.0,6.0,6.0,212.0,3.0,0.0,1948.0,24.90115776999183,138,4.8033184969521034,Infinity,0.9530332681017615,0.0,11688.0,1,ID92090
92093,3,237,105321,640.3089311859444,890.5095168374817,683.0,0.5581966135280512,0.7189597315436241,1.3421003124023503,17.712055005215394,13.197266136918586,2.4017640474774096,-0.194687846978973,1.030290664062753,9.0,9.0,9.0,9.0,124.0,3.0,0.0,683.0,14.744682168956,70,4.744728137118962,Infinity,0.9394773039889959,0.0,6147.0,1,ID92093
92092,3,5,92111,527.9115755627009,705.983922829582,622.0000000000001,0.49233324024511255,1.0,1.9562430053001223,20.06382373299473,10.256304395024065,2.723803846914235,0.04849980240850856,-0.1578739643246695,8.0,8.0,8.0,8.0,126.0,3.0,0.0,622.0,14.070847494245605,70,5.0521397205171406,Infinity,0.9346356123215629,0.0,4976.0,1,ID92092
105329,4,235,105327,739.5,890.1666666666666,232.3521955581855,0.9999999999999999,-0.016925971364174893,1.0,8.60000005364418,8.60000005364418,0.0,0.0,0.0,19584.0,14286.20938628159,14016.0,9872.0,54.03539397880077,4.0,0.0,-1.0,8.60000005364418,,3.544907701811032,-0.2388335749014906,1.0,2059.7713182619977,3957280.0,1,ID105329
92128,4,2,92088,18.340257171117706,501.12528849324104,3032.999999999999,0.42919014991837484,0.6585442644682878,1.4947487644165756,48.880357468901636,32.7013867698231,2.1203560556530334,-13.245768251218928,5.096357023686224,11.0,11.0,11.0,11.0,298.0,4.0,0.0,3033.0,31.071431972077452,154,5.411031459648244,Infinity,0.9450070104377627,0.0,33363.0,1,ID92128
92115,4,1,92085,33.37380699893956,24.1558854718982,1885.999999999999,0.6045346132711302,0.6856844927752123,1.2664258233214114,27.602622025141553,21.79568792489489,-0.3337421976769773,0.24133203063799208,0.0022403135642493303,1.0,1.0,1.0,1.0,198.0,4.0,0.0,1886.0,24.501682500241262,116,4.559259860679191,Infinity,0.9721649484536081,0.0,1886.0,1,ID92115
92117,4,238,105376,49.951526032315975,539.1113105924596,1671.0000000000007,0.494825273272556,0.12055733551896279,1.4247095856371543,27.77576965303759,19.495741400950703,1.4074442507772542,0.44643106860878806,0.11085977331923907,3.0,3.0,3.0,3.0,206.0,4.0,0.0,1671.0,23.062866686800113,128,5.039401900430588,Infinity,0.9111232279171214,0.0,5013.0,1,ID92117
92119,4,6,92091,757.556616643929,628.4038199181446,732.9999999999998,0.5129844987928978,1.0,2.047791071096108,22.066946927803862,10.775975752249096,0.1720830224422874,-0.2083314905549267,0.07570124089191232,5.0,5.0,5.0,5.0,134.0,4.0,0.0,733.0,15.274853405932198,68,4.94940292952589,Infinity,0.9231738035264481,0.0,3665.0,1,ID92119
92118,4,4,92090,173.89723827874116,623.6371226718047,1557.0,0.541990001289674,1.0,1.1157017702782461,23.984847930674555,21.497544029792966,1.3108719447119235,-0.9311081118276381,0.2139188229636579,4.0,4.0,4.0,4.0,190.0,4.0,0.0,1557.0,22.262266119785785,116,4.815144168041468,Infinity,0.9265099672716456,0.0,6228.0,1,ID92118
92121,4,237,92093,629.6282467532468,892.2532467532468,616.0,0.5752738033921856,0.7327707454289731,1.251456963785376,18.70622893550173,14.947560704700217,2.086013259065184,-0.916969804297498,4.750744561403967,7.0,7.0,7.0,7.0,116.0,4.0,0.0,616.0,14.002817212590296,58,4.673773191347205,Infinity,0.9595015576323987,0.0,4312.0,1,ID92121
92120,4,5,92092,520.4224270353303,711.3379416282642,650.9999999999998,0.4840655189318236,1.0,1.8126461859450524,19.59222068096239,10.808629302771335,2.7415795970555217,0.27910334767440004,0.23879420777378443,6.0,6.0,6.0,6.0,130.0,4.0,0.0,651.0,14.395128895068904,74,5.095101710852534,Infinity,0.9169014084507036,0.0,3906.0,1,ID92120
92122,4,7,92086,342.6720825274017,206.94364925854288,7755.000000000008,0.38364592826576077,0.6863125277473249,1.3220895542572808,60.955026616346544,46.105066347483294,-1.4818160850005313,-0.6442848737086662,-3.5433484453637645,8.0,8.0,8.0,8.0,504.0,4.0,0.0,7755.0,49.683932688096455,300,5.723209390310515,Infinity,0.860519307589881,0.0,62040.0,1,ID92122
92127,4,0,92087,252.88642050193343,380.5484873758435,13188.999999999984,0.26827279884101374,0.7856151633102049,2.4208342477501437,104.1719177378302,43.03141275973136,-0.8368060598555634,1.6154266926351495,-1.9883269079835293,10.0,10.0,10.0,10.0,786.0,4.0,0.0,13189.0,64.79343399510486,552,6.844104183489322,Infinity,0.7961727687060446,0.0,131890.0,1,ID92127
92133,5,1,92115,32.96332378223496,18.0945558739255,1744.9999999999998,0.6338396555109479,0.6162395801173202,1.2131365604421351,26.795940023924924,22.088148109359572,-0.2549769176740941,0.20927696348628516,-1.4027452654391321,1.0,1.0,1.0,1.0,186.0,5.0,0.0,1745.0,23.568002702620234,94,4.45261585650683,Infinity,0.9751327186364903,0.0,1745.0,1,ID92133
92135,5,4,92118,173.12581063553827,618.6057068741893,1541.999999999999,0.5849940673632965,1.0,1.0647609434425405,23.20676135836788,21.795278556458648,1.4178940900288093,-0.8337139089689947,-0.03321601558264494,3.0,3.0,3.0,3.0,182.0,5.0,0.0,1542.0,22.154770242442257,106,4.634780820655097,Infinity,0.9503852080123261,0.0,4626.0,1,ID92135
92134,5,238,92117,48.98317307692308,533.8497596153846,1663.999999999998,0.4927523966041483,0.22593320235756387,1.4202455394672588,27.65829439567267,19.47430470793623,1.443241911418978,0.622301789314234,0.5723919902078105,2.0,2.0,2.0,2.0,206.0,5.0,0.0,1664.0,23.014509567006357,128,5.049990479808242,Infinity,0.9043478260869555,0.0,3328.0,1,ID92134
92137,5,237,92121,637.4398541919805,889.0777642770353,822.9999999999999,0.6312330942149412,0.7181628392484342,1.1815631105917561,17.968769738919644,15.207625879518561,2.4341673938563644,0.12115707439001717,0.7054931686585478,5.0,5.0,5.0,5.0,128.0,5.0,0.0,823.0,16.18545755699417,66,4.461799516004799,Infinity,0.9648300117233293,0.0,4115.0,1,ID92137
92136,5,6,92119,763.8895281933256,626.5166858457998,869.0000000000002,0.6081630688281423,1.0,1.240966333667522,18.80222962346337,15.151280992366416,0.1889113933051528,-0.10030178869126793,0.251638781563735,4.0,4.0,4.0,4.0,134.0,5.0,0.0,869.0,16.631635250140445,72,4.54563866140348,Infinity,0.9618151632540123,0.0,3476.0,1,ID92136
92139,5,0,92127,257.6470050297211,376.6014327084286,13122.000000000071,0.29789555729279027,0.7647940362742084,2.290883725935904,98.99833698953677,43.214038263374796,2.304845702338517,2.1444554364072994,0.32979866163647714,7.0,7.0,7.0,7.0,744.0,5.0,0.0,13122.0,64.62864942503226,530,6.494906730898641,Infinity,0.8187178287318715,0.0,91854.0,1,ID92139
92138,5,7,92122,354.9866723989682,216.96010318142734,11630.000000000024,0.34169142665927266,0.9262496836971774,1.4661131788561996,80.49759854939774,54.905446394117135,1.1365992004109589,-4.372554592787626,-5.93886298930362,6.0,6.0,6.0,6.0,654.0,5.0,0.0,11630.0,60.84360259154197,380,6.064400724547587,Infinity,0.7666194258593998,0.0,69780.0,1,ID92138
92141,5,5,92120,528.5926313951458,716.6720796228392,5726.999999999997,0.2523797658419775,1.0,3.0602652606561405,77.25880176987815,25.245785966054907,2.8309846070535762,0.4816338750553686,-1.5341469805469985,9.0,9.0,9.0,9.0,534.0,5.0,0.0,5727.0,42.69614406681906,290,7.056310217217879,Infinity,0.7681577358996711,0.0,51543.0,1,ID92141
92140,5,2,92128,20.74065012233485,489.3907724571828,2860.999999999999,0.5005622957184448,0.674323335771763,1.6589806595458645,45.18028925835077,27.23376490158637,2.2214498402475464,-7.306103039319704,2.769332795016771,8.0,8.0,8.0,8.0,268.0,5.0,0.0,2861.0,30.17755100023567,130,5.010439991953551,Infinity,0.9698305084745756,0.0,22888.0,1,ID92140
92142,5,235,105329,755.4216814159292,888.6632743362832,2259.9999999999995,0.37282080430124614,0.7001003009027081,1.6145641373169366,39.53831763547313,24.48853948978294,0.016829938439583234,0.5041800962725809,5.088657131983288,10.0,10.0,10.0,10.0,276.0,5.0,0.0,2260.0,26.821266613927218,116,5.805703634381064,Infinity,0.9222607631095696,0.0,22600.0,1,ID92142
92161,6,0,92139,255.2000153385996,387.5887721451032,13039.000000000022,0.2882116008003812,0.7803055177189224,2.4375834666675265,100.619942425292,41.27856288870047,-0.8000581979075102,0.17223156294274936,1.5486909894417045,7.0,7.0,7.0,7.0,754.0,6.0,0.0,13039.0,64.42392883044664,540,6.603120202659317,Infinity,0.7932230198320975,0.0,91273.0,1,ID92161
92167,6,6,92136,773.3281041388518,611.8815086782377,2996.000000000001,0.5928578728996613,0.7118165910795272,1.236049011076914,34.57370260071527,27.971142156080653,0.9278062916524616,-0.58867778097721,-0.23522595409332447,8.0,8.0,8.0,8.0,252.0,6.0,0.0,2996.0,30.881327999401794,144,4.603939800023778,Infinity,0.9738339021615474,0.0,23968.0,1,ID92167
92168,6,6,92136,753.9271465741543,663.5121422376409,2305.999999999999,0.5987200544775256,0.7339794469045032,1.0670789531769984,28.119310821091968,26.351668484672814,-0.057539551692287076,0.24028224919625962,-0.033653606082067716,9.0,9.0,9.0,9.0,220.0,6.0,0.0,2306.0,27.09285141028572,124,4.581345333528975,Infinity,0.9678908709338926,0.0,20754.0,1,ID92168
92172,6,5,92141,525.2540214477211,731.3203753351206,4476.000000000002,0.3412305253092266,0.8769918926474698,3.31358503696111,68.73472733752098,20.743311721541822,-0.2955615480291041,-0.19077628764139357,-0.12594706189950305,10.0,10.0,10.0,10.0,406.0,6.0,0.0,4476.0,37.74592760230761,220,6.068494946892902,Infinity,0.8999698401528101,0.0,44760.0,1,ID92172
92147,6,1,92133,32.23520249221184,26.375908618899274,1926.000000000002,0.5931484610149934,0.7107327905255365,1.2176359576791713,27.294805284340157,22.416228029570004,2.5905729325448883,0.12140333727881991,-0.061863170170881866,1.0,1.0,1.0,1.0,202.0,6.0,0.0,1926.0,24.760146219075153,124,4.60281190863273,Infinity,0.9697885196374635,0.0,1926.0,1,ID92147
92178,6,237,92137,674.3866279069767,865.7655919661734,3784.0000000000095,0.31263081133948206,0.7107013016369355,2.6391502628892884,58.58907714563876,22.199977761590816,-0.785595701585824,-4.05236844725635,2.408820023221789,12.0,12.0,12.0,12.0,390.0,6.0,0.0,3784.0,34.70568554746422,240,6.339996865432954,Infinity,0.8296426222319689,0.0,45408.0,1,ID92178
92182,6,235,92142,749.9758953168044,885.4955234159779,2904.0,0.43392081170153435,0.540049360556428,1.4119011667376482,45.26283803531669,32.058078215135566,0.21642975013868382,1.9050094534333726,10.477228610078665,13.0,13.0,13.0,13.0,290.0,6.0,0.0,2904.0,30.403485153477522,140,5.3814547379327395,Infinity,0.9684842421210605,0.0,37752.0,1,ID92182
92153,6,4,92135,168.93477059148702,632.1503593145384,1809.0000000000002,0.5798531895055542,1.0,1.2256237352450308,26.39082917774439,21.53257024878704,0.10355013865166507,0.3108950648721863,0.023864483210977006,4.0,4.0,4.0,4.0,198.0,6.0,0.0,1809.0,23.996303550890445,120,4.655281064666748,Infinity,0.9596816976127325,0.0,7236.0,1,ID92153
92152,6,238,92134,44.567796610169495,556.5291902071563,1062.0000000000002,0.5483845164550232,0.8498161408941359,1.5045025391995575,22.86824647013929,15.199872299521617,0.5857185210296225,-0.19527679631708686,-0.06217179083941745,3.0,3.0,3.0,3.0,156.0,6.0,0.0,1062.0,18.386002804502827,86,4.786988013071281,Infinity,0.9365079365079367,0.0,3186.0,1,ID92152
92155,6,7,92138,357.37162045806787,237.8808334768383,11613.999999999978,0.40271583182075016,0.9157113402061855,1.2275051338479113,70.13214543985535,57.133891750015906,0.610905455987075,-3.5524495885783898,-0.5675951630509103,5.0,5.0,5.0,5.0,602.0,6.0,0.0,11614.0,60.801735321769705,362,5.586059797443682,Infinity,0.8354494119339624,0.0,58070.0,1,ID92155
92129,7,0,92161,251.29603673272112,391.19985500241665,12413.999999999995,0.2879824196720203,0.8465886552955176,2.889885314878861,110.19003547529529,38.12955306841105,2.37203984610887,-9.674913567011503,7.07441474629464,11.0,11.0,11.0,11.0,736.0,7.0,0.0,12414.0,62.86094914241731,538,6.605747115755059,Infinity,0.8594572140681247,0.0,136554.0,1,ID92129
92099,7,1,92147,34.50466321243523,26.84715025906736,1930.0000000000016,0.6063273821428307,0.7625570776255707,1.2188181293959355,27.33949716571121,22.431154005939405,2.643116886994393,0.2051280370913661,-0.05627385570521831,1.0,1.0,1.0,1.0,200.0,7.0,0.0,1930.0,24.78584435387902,118,4.552514536059852,Infinity,0.9725371630133544,0.0,1930.0,1,ID92099
92131,7,237,92178,669.5781420765028,873.7111111111111,2745.000000000005,0.28483524356268985,0.7104579914840585,3.162692432723281,56.83697169873855,17.971071455025513,2.405183611751525,-5.553299823607833,4.813951357315283,13.0,13.0,13.0,13.0,348.0,7.0,0.0,2745.0,29.55944244356627,208,6.642140678040866,Infinity,0.8019281332164783,0.0,35685.0,1,ID92131
